Time [s], Analyzer Name, Decoded Protocol Result
5.674949800000000,Async Serial,0xFE
5.674959600000000,Async Serial,0xC0
5.674969500000000,Async Serial,0xC0
5.674979300000000,Async Serial,0xC0
5.674989100000000,Async Serial,0xFE
5.674998900000000,Async Serial,0xC0
5.675021000000000,Async Serial,0xC0
5.675030900000000,Async Serial,0xFE
5.675040700000000,Async Serial,0xFE
5.675050500000000,Async Serial,0xC0
5.675060400000000,Async Serial,0xC0
5.675070200000000,Async Serial,0xC0
5.675080000000000,Async Serial,0xFE
5.675089800000000,Async Serial,0xC0
5.675111900000000,Async Serial,0xC0
5.675121800000000,Async Serial,0xFE
5.675131600000000,Async Serial,0xFE
5.675141400000000,Async Serial,0xC0
5.675151200000000,Async Serial,0xFE
5.675161100000000,Async Serial,0xC0
5.675170900000000,Async Serial,0xFE
5.675180700000000,Async Serial,0xC0
5.675202800000000,Async Serial,0xFE
5.675212600000000,Async Serial,0xC0
5.675222500000000,Async Serial,0xFE
5.675232300000000,Async Serial,0xFE
5.675242100000000,Async Serial,0xC0
5.675252000000000,Async Serial,0xC0
5.675261800000000,Async Serial,0xFE
5.675271600000000,Async Serial,0xC0
5.675293700000000,Async Serial,0xFE
5.675303500000000,Async Serial,0xC0
5.675313400000000,Async Serial,0xFE
5.675323200000000,Async Serial,0xFE
5.675333000000000,Async Serial,0xC0
5.675342900000000,Async Serial,0xC0
5.675352700000000,Async Serial,0xFE
5.675362500000000,Async Serial,0xC0
5.675384600000000,Async Serial,0xFE
5.675394500000000,Async Serial,0xC0
5.675404300000000,Async Serial,0xC0
5.675414100000000,Async Serial,0xC0
5.675423900000000,Async Serial,0xC0
5.675433800000000,Async Serial,0xC0
5.675443600000000,Async Serial,0xFE
5.675453400000000,Async Serial,0xC0
5.675475500000000,Async Serial,0xC0
5.675485400000000,Async Serial,0xC0
5.675495200000000,Async Serial,0xC0
5.675505000000000,Async Serial,0xC0
5.675514800000000,Async Serial,0xFE
5.675524700000000,Async Serial,0xFE
5.675534500000000,Async Serial,0xC0
5.675544300000000,Async Serial,0xC0
5.675566400000000,Async Serial,0xC0
5.675576300000000,Async Serial,0xC0
5.675586100000000,Async Serial,0xC0
5.675595900000000,Async Serial,0xC0
5.675605700000000,Async Serial,0xC0
5.675615600000000,Async Serial,0xC0
5.675625400000000,Async Serial,0xC0
5.675635200000000,Async Serial,0xC0
5.675657300000000,Async Serial,0xFE
5.675667100000000,Async Serial,0xC0
5.675677000000000,Async Serial,0xC0
5.675686800000000,Async Serial,0xFE
5.675696600000000,Async Serial,0xFE
5.675706500000000,Async Serial,0xFE
5.675716300000000,Async Serial,0xC0
5.675726100000000,Async Serial,0xC0
5.675748200000000,Async Serial,0xC0
5.675758000000000,Async Serial,0xC0
5.675767900000000,Async Serial,0xC0
5.675777700000000,Async Serial,0xFE
5.675787500000000,Async Serial,0xFE
5.675797400000000,Async Serial,0xC0
5.675807200000000,Async Serial,0xC0
5.675817000000000,Async Serial,0xC0
5.675839100000000,Async Serial,0xFE
5.675848900000000,Async Serial,0xFE
5.675858800000000,Async Serial,0xC0
5.675868600000000,Async Serial,0xFE
5.675878400000000,Async Serial,0xFE
5.675888300000000,Async Serial,0xFE
5.675898100000000,Async Serial,0xFE
5.675907900000000,Async Serial,0xC0
5.678429800000000,Async Serial,0x00 (framing error)
5.678448000000000,Async Serial,0xC0
5.678458100000000,Async Serial,0xC0
5.678468200000000,Async Serial,0xFE
5.678478300000000,Async Serial,0xC0
5.678488500000000,Async Serial,0xC0
5.678498600000000,Async Serial,0xC0
5.678508700000000,Async Serial,0xC0
5.678518800000000,Async Serial,0xFE
5.678541500000000,Async Serial,0xC0
5.678551600000000,Async Serial,0xC0
5.678561700000000,Async Serial,0xC0
5.678571900000000,Async Serial,0xC0
5.678582000000000,Async Serial,0xC0
5.678592100000000,Async Serial,0xC0
5.678602200000000,Async Serial,0xC0
5.678612400000000,Async Serial,0xC0
5.678635000000000,Async Serial,0xC0
5.678645200000000,Async Serial,0xC0
5.678655300000000,Async Serial,0xC0
5.678665400000000,Async Serial,0xC0
5.678675500000000,Async Serial,0xC0
5.678685600000000,Async Serial,0xC0
5.678695800000000,Async Serial,0xC0
5.678705900000000,Async Serial,0xC0
5.678728600000000,Async Serial,0xFE
5.678738700000000,Async Serial,0xC0
5.678748800000000,Async Serial,0xFE
5.678758900000000,Async Serial,0xC0
5.678769100000000,Async Serial,0xC0
5.678779200000000,Async Serial,0xC0
5.678789300000000,Async Serial,0xC0
5.678799400000000,Async Serial,0xC0
5.678822100000000,Async Serial,0xFE
5.678832200000000,Async Serial,0xC0
5.678842400000000,Async Serial,0xFE
5.678852500000000,Async Serial,0xFE
5.678862600000000,Async Serial,0xC0
5.678872700000000,Async Serial,0xC0
5.678882900000000,Async Serial,0xFE
5.678893000000000,Async Serial,0xC0
5.678915700000000,Async Serial,0xFE
5.678925800000000,Async Serial,0xC0
5.678935900000000,Async Serial,0xC0
5.678946000000000,Async Serial,0xC0
5.678956200000000,Async Serial,0xFE
5.678966300000000,Async Serial,0xC0
5.678976400000000,Async Serial,0xFE
5.678986500000000,Async Serial,0xC0
5.679009200000000,Async Serial,0xFE
5.679019300000000,Async Serial,0xC0
5.679029500000000,Async Serial,0xC0
5.679039600000000,Async Serial,0xC0
5.679049700000000,Async Serial,0xC0
5.679059800000000,Async Serial,0xC0
5.679069900000000,Async Serial,0xFE
5.679080100000000,Async Serial,0xC0
5.679102700000000,Async Serial,0xFE
5.679112900000000,Async Serial,0xFE
5.679123000000000,Async Serial,0xFE
5.679133100000000,Async Serial,0xC0
5.679143200000000,Async Serial,0xC0
5.679153400000000,Async Serial,0xC0
5.679163500000000,Async Serial,0xFE
5.679173600000000,Async Serial,0xC0
5.679196300000000,Async Serial,0xC0
5.679206400000000,Async Serial,0xFE
5.679216600000000,Async Serial,0xC0
5.679226700000000,Async Serial,0xC0
5.679236800000000,Async Serial,0xFE
5.679246900000000,Async Serial,0xFE
5.679257100000000,Async Serial,0xC0
5.679267200000000,Async Serial,0xC0
5.679289900000000,Async Serial,0xFE
5.679300000000000,Async Serial,0xC0
5.679310100000000,Async Serial,0xC0
5.679320200000000,Async Serial,0xC0
5.679330400000000,Async Serial,0xFE
5.679340500000000,Async Serial,0xFE
5.679350600000000,Async Serial,0xFE
5.679360700000000,Async Serial,0xC0
5.679383400000000,Async Serial,0x00 (framing error)
5.779740500000000,Async Serial,0x00 (framing error)
5.780899600000000,Async Serial,0x00 (framing error)
5.780917900000000,Async Serial,0xC0
5.780928000000000,Async Serial,0xC0
5.780938100000000,Async Serial,0xFE
5.780948200000000,Async Serial,0xC0
5.780958300000000,Async Serial,0xC0
5.780968500000000,Async Serial,0xC0
5.780978600000000,Async Serial,0xC0
5.780988700000000,Async Serial,0xFE
5.781011400000000,Async Serial,0xFE
5.781021500000000,Async Serial,0xC0
5.781031600000000,Async Serial,0xC0
5.781041800000000,Async Serial,0xC0
5.781051900000000,Async Serial,0xC0
5.781062000000000,Async Serial,0xC0
5.781072100000000,Async Serial,0xC0
5.781082200000000,Async Serial,0xC0
5.781104900000000,Async Serial,0xC0
5.781115100000000,Async Serial,0xC0
5.781125200000000,Async Serial,0xC0
5.781135300000000,Async Serial,0xC0
5.781145400000000,Async Serial,0xC0
5.781155500000000,Async Serial,0xC0
5.781165700000000,Async Serial,0xC0
5.781175800000000,Async Serial,0xC0
5.781198500000000,Async Serial,0xFE
5.781208600000000,Async Serial,0xC0
5.781218700000000,Async Serial,0xFE
5.781228800000000,Async Serial,0xC0
5.781239000000000,Async Serial,0xC0
5.781249100000000,Async Serial,0xC0
5.781259200000000,Async Serial,0xC0
5.781269300000000,Async Serial,0xC0
5.781292000000000,Async Serial,0xFE
5.781302200000000,Async Serial,0xC0
5.781312300000000,Async Serial,0xC0
5.781322400000000,Async Serial,0xC0
5.781332500000000,Async Serial,0xFE
5.781342700000000,Async Serial,0xFE
5.781352800000000,Async Serial,0xC0
5.781362900000000,Async Serial,0xC0
5.781385600000000,Async Serial,0xFE
5.781395700000000,Async Serial,0xC0
5.781405900000000,Async Serial,0xFE
5.781416000000000,Async Serial,0xC0
5.781426100000000,Async Serial,0xFE
5.781436200000000,Async Serial,0xFE
5.781446400000000,Async Serial,0xC0
5.781456500000000,Async Serial,0xC0
5.781479200000000,Async Serial,0xC0
5.781489300000000,Async Serial,0xFE
5.781499400000000,Async Serial,0xFE
5.781509600000000,Async Serial,0xC0
5.781519700000000,Async Serial,0xC0
5.781529800000000,Async Serial,0xC0
5.781539900000000,Async Serial,0xFE
5.781550100000000,Async Serial,0xC0
5.781572700000000,Async Serial,0xFE
5.781582900000000,Async Serial,0xFE
5.781593000000000,Async Serial,0xFE
5.781603100000000,Async Serial,0xC0
5.781613300000000,Async Serial,0xFE
5.781623400000000,Async Serial,0xFE
5.781633500000000,Async Serial,0xC0
5.781643600000000,Async Serial,0xC0
5.781666300000000,Async Serial,0xFE
5.781676500000000,Async Serial,0xC0
5.781686600000000,Async Serial,0xC0
5.781696700000000,Async Serial,0xFE
5.781706800000000,Async Serial,0xFE
5.781717000000000,Async Serial,0xFE
5.781727100000000,Async Serial,0xC0
5.781737200000000,Async Serial,0xC0
5.781759900000000,Async Serial,0xC0
5.781770000000000,Async Serial,0xC0
5.781780100000000,Async Serial,0xFE
5.781790300000000,Async Serial,0xFE
5.781800400000000,Async Serial,0xC0
5.781810500000000,Async Serial,0xC0
5.781820700000000,Async Serial,0xC0
5.781830800000000,Async Serial,0xC0
5.781853500000000,Async Serial,0x00 (framing error)
